lon,lat,OBJECTID,geo_MAT_Status,geo_MAT_ST_NUMBER,geo_MAT_PREDIR,geo_MAT_ST_NAME,geo_MAT_SUFFIX,geo_MAT_POSTDIR,centroid_BUILD_STREET,unit,address,geo_MAT_MasterAddressID
-78.47854967,38.02764737,8947539,,324, ,6TH,ST,SE,AVON ST,,324 6TH ST SE,85546
-78.50640817,38.04976085,8947540,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,102,2101 ARLINGTON BLVD #102,85547
-78.50640817,38.04976085,8947541,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,103,2101 ARLINGTON BLVD #103,85548
-78.46937252,38.06498507,8947542,,2219, ,GREENBRIER,DR, ,GREENBRIER DR,,2219 GREENBRIER DR,85558
-78.50497708,38.02397067,8947543,,1524, ,CHERRY,AVE, ,CHERRY AVE,,1524 CHERRY AVE,85559
-78.50815555,38.02364363,8947544,,1615, ,MULBERRY,AVE, ,MULBERRY AVE,,1615 MULBERRY AVE,85560
-78.51037593,38.02378033,8947545,,2308, ,CENTER,AVE, ,CENTER AVE,,2308 CENTER AVE,85561
-78.48280788,38.03985381,8947546,,707, ,RIVANNA,AVE, ,RIVANNA AVE,,707 RIVANNA AVE,85562
-78.49056201,38.05124459,8947547,,1324, ,HILLTOP,RD, ,HILLTOP RD,,1324 HILLTOP RD,85563
-78.49612335,38.03912556,8947548,,1305, ,GORDON,AVE, ,GORDON AVE,,1305 GORDON AVE,85564
-78.49418373,38.03920956,8947549,,1108, ,GRADY,AVE, ,GRADY AVE,,1108 GRADY AVE,85565
-78.4929988,38.03879187,8947550,,1052, ,GRADY,AVE, ,GRADY AVE,,1052 GRADY AVE,85566
-78.4914836,38.03428361,8947551,,820, ,PAGE,ST, ,PAGE ST,,820 PAGE ST,85567
-78.48366614,38.040305,8947552,,1109, ,FOREST,ST, ,FOREST ST,,1109 FOREST ST,85568
-78.48435346,38.0401414,8947553,,805, ,CYNTHIANNA,AVE, ,CYNTHIANNA AVE,,805 CYNTHIANNA AVE,85569
-78.48450608,38.03987485,8947554,,804, ,CYNTHIANNA,AVE, ,CYNTHIANNA AVE,,804 CYNTHIANNA AVE,85570
-78.49407893,38.04047248,8947555,,705, ,12TH,ST,NW,12TH ST NW,,705 12TH ST NW,85571
-78.49375151,38.04038221,8947556,,704, ,12TH,ST,NW,12TH ST NW,,704 12TH ST NW,85572
-78.48461788,38.03871236,8947557,,708, ,CONCORD,AVE, ,CONCORD AVE,,708 CONCORD AVE,85573
-78.48578226,38.01841728,8947558,,1509, ,6TH,ST,SE,6TH ST SE,,1509 6TH ST SE,85574
-78.49846097,38.02430084,8947559,,1408, ,FOREST RIDGE,RD, ,FOREST RIDGE RD,,1408 FOREST RIDGE RD,85575
-78.49847907,38.02381211,8947560,,1414, ,FOREST RIDGE,RD, ,FOREST RIDGE RD,,1414 FOREST RIDGE RD,85576
-78.50218742,38.0236748,8947561,,606, ,ROCK CREEK,RD, ,ROCK CREEK RD,,606 ROCK CREEK RD,85577
-78.49841628,38.0232863,8947562,,1420, ,FOREST RIDGE,RD, ,FOREST RIDGE RD,,1420 FOREST RIDGE RD,85578
-78.50640817,38.04976085,8947563,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,229,2101 ARLINGTON BLVD #229,85629
-78.50640817,38.04976085,8947564,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,237,2101 ARLINGTON BLVD #237,85630
-78.50640817,38.04976085,8947565,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,245,2101 ARLINGTON BLVD #245,85631
-78.50640817,38.04976085,8947566,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,246,2101 ARLINGTON BLVD #246,85632
-78.50640817,38.04976085,8947567,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,303,2101 ARLINGTON BLVD #303,85633
-78.50640817,38.04976085,8947568,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,311,2101 ARLINGTON BLVD #311,85634
-78.50640817,38.04976085,8947569,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,312,2101 ARLINGTON BLVD #312,85635
-78.50640817,38.04976085,8947570,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,320,2101 ARLINGTON BLVD #320,85636
-78.50640817,38.04976085,8947571,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,328,2101 ARLINGTON BLVD #328,85637
-78.50640817,38.04976085,8947572,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,336,2101 ARLINGTON BLVD #336,85638
-78.50640817,38.04976085,8947573,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,337,2101 ARLINGTON BLVD #337,85639
-78.50640817,38.04976085,8947574,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,345,2101 ARLINGTON BLVD #345,85640
-78.50640817,38.04976085,8947575,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,402,2101 ARLINGTON BLVD #402,85641
-78.50640817,38.04976085,8947576,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,410,2101 ARLINGTON BLVD #410,85642
-78.50640817,38.04976085,8947577,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,411,2101 ARLINGTON BLVD #411,85643
-78.50640817,38.04976085,8947578,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,419,2101 ARLINGTON BLVD #419,85644
-78.50640817,38.04976085,8947579,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,427,2101 ARLINGTON BLVD #427,85645
-78.50640817,38.04976085,8947580,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,435,2101 ARLINGTON BLVD #435,85646
-78.50640817,38.04976085,8947581,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,436,2101 ARLINGTON BLVD #436,85647
-78.50640817,38.04976085,8947582,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,444,2101 ARLINGTON BLVD #444,85648
-78.50640817,38.04976085,8947583,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,501,2101 ARLINGTON BLVD #501,85649
-78.48679584,38.03180347,8947584,,233, ,4TH,ST,NW,4TH ST NW,M,233 4TH ST NW #M,85659
-78.51663135,38.01727075,8947585,,2644, ,JEFFERSON PARK,CIR, ,JEFFERSON PARK CIR,,2644 JEFFERSON PARK CIR,85660
-78.48378686,38.04694336,8947586,,1502, ,OXFORD,RD, ,OXFORD RD,,1502 OXFORD RD,85661
-78.49072065,38.04689799,8947587,,1108, ,STONEFIELD,LN, ,STONEFIELD LN,,1108 STONEFIELD LN,85662
-78.48534822,38.04656122,8947588,,1521, ,RUTLEDGE,AVE, ,RUTLEDGE AVE,,1521 RUTLEDGE AVE,85663
-78.49645935,38.02930001,8947589,,918, ,KING,ST, ,KING ST,,918 KING ST,85664
-78.49668664,38.02925063,8947590,,922, ,KING,ST, ,KING ST,,922 KING ST,85665
-78.47467147,38.03724152,8947591,,704, ,PARK,ST, ,PARK ST,,704 PARK ST,85667
-78.4712137,38.03698278,8947592,,702, ,EVERGREEN,AVE, ,EVERGREEN AVE,,702 EVERGREEN AVE,85668
-78.4705708,38.03703992,8947593,,761, ,LEXINGTON,AVE, ,LEXINGTON AVE,,761 LEXINGTON AVE,85669
-78.4718991,38.03668979,8947594,,677, ,EVERGREEN,AVE, ,EVERGREEN AVE,,677 EVERGREEN AVE,85670
-78.47073546,38.03657101,8947595,,745, ,LEXINGTON,AVE, ,LEXINGTON AVE,,745 LEXINGTON AVE,85671
-78.4716284,38.03643457,8947596,,676, ,EVERGREEN,AVE, ,EVERGREEN AVE,,676 EVERGREEN AVE,85672
-78.47447081,38.03632506,8947597,,616, ,EVERGREEN,AVE, ,EVERGREEN AVE,,616 EVERGREEN AVE,85673
-78.50278612,38.03092075,8947598,,428, ,MONROE,LN, ,MONROE LN,109,428 MONROE LN #109,85674
-78.50278612,38.03092075,8947599,,428, ,MONROE,LN, ,MONROE LN,206,428 MONROE LN #206,85675
-78.50278612,38.03092075,8947600,,428, ,MONROE,LN, ,MONROE LN,309,428 MONROE LN #309,85676
-78.48417409,38.02176441,8947601,,1109, ,RAYON,ST, ,RAYON ST,,1109 RAYON ST,85677
-78.48098782,38.02156894,8947602,,1006, ,AVON,ST, ,AVON ST,,1006 AVON ST,85678
-78.48252259,38.01704939,8947603,,1600, ,RIALTO,ST, ,RIALTO ST,,1600 RIALTO ST,85679
-78.49165586,38.02177792,8947604,,810, ,RIDGE,ST, ,RIDGE ST,,810 RIDGE ST,85680
-78.47123779,38.02552541,8947605,,213, ,SPRUCE,ST, ,SPRUCE ST,,213 SPRUCE ST,85681
-78.4927013,38.02110392,8947606,,831, ,RIDGE,ST, ,RIDGE ST,,831 RIDGE ST,85682
-78.49256705,38.02074436,8947607,,832, ,RIDGE,ST, ,RIDGE ST,,832 RIDGE ST,85683
-78.48579648,38.04374315,8947608,,1214, ,AUGUSTA,ST, ,AUGUSTA ST,,1214 AUGUSTA ST,85684
-78.48555136,38.0437259,8947609,,1212, ,AUGUSTA,ST, ,AUGUSTA ST,,1212 AUGUSTA ST,85685
-78.46112779,38.0264511,8947610,,1415, ,SHORT 18TH,ST, ,SHORT 18TH ST,B,1415 SHORT 18TH ST #B,85686
-78.49671256,38.03502622,8947611,,1207, ,WERTLAND,ST, ,WERTLAND ST,131,1207 WERTLAND ST #131,85687
-78.49672239,38.03517655,8947612,,1211, ,WERTLAND,ST, ,WERTLAND ST,221,1211 WERTLAND ST #221,85688
-78.48812705,38.02966106,8947613,,212, ,5TH,ST,SW,5TH ST SW,G,212 5TH ST SW #G,85689
-78.52080315,38.0253978,8947614,,107, ,SUMMIT,ST, ,SUMMIT ST,C,107 SUMMIT ST #C,85690
-78.49244411,38.02953651,8947615,,720, ,NALLE,ST, ,NALLE ST,C,720 NALLE ST #C,85691
-78.49786018,38.03523453,8947616,,1307, ,WERTLAND,ST, ,WERTLAND ST,C9,1307 WERTLAND ST #C9,85692
-78.49951524,38.0369816,8947617,,301,,15TH,ST,NW,15TH ST NW,4001,301 15TH ST NW #4001,85693
-78.49553857,38.06067342,8947618,,2204, ,NORTH BERKSHIRE,RD, ,NORTH BERKSHIRE RD,B,2204 NORTH BERKSHIRE RD #B,85694
-78.49543102,38.06096072,8947619,,2206, ,NORTH BERKSHIRE,RD, ,NORTH BERKSHIRE RD,15,2206 NORTH BERKSHIRE RD #15,85695
-78.49543102,38.06096072,8947620,,2206, ,NORTH BERKSHIRE,RD, ,NORTH BERKSHIRE RD,24,2206 NORTH BERKSHIRE RD #24,85696
-78.49781535,38.03428046,8947621,,1256, ,WERTLAND,ST, ,WERTLAND ST,,1256 WERTLAND ST,85697
-78.46912972,38.06773553,8947622,,113, ,DENICE,LN, ,DENICE LN,,113 DENICE LN,85698
-78.48120248,38.06131109,8947623,,1714, ,KING MOUNTAIN,RD, ,KING MOUNTAIN RD,,1714 KING MOUNTAIN RD,85699
-78.48086811,38.03409362,8947624,,11, ,ALTAMONT,CIR, ,ALTAMONT CIR,53,11 ALTAMONT CIR #53,85700
-78.47764791,38.01868171,8947625,,915, ,ALTAVISTA,AVE, ,ALTAVISTA AVE,,915 ALTAVISTA AVE,85701
-78.47518148,38.01866314,8947626,,1017, ,ELLIOTT,AVE, ,ELLIOTT AVE,,1017 ELLIOTT AVE,85702
-78.46932836,38.02955718,8947627,,307, ,FARM,LN, ,FARM LN,,307 FARM LN,85422
-78.46518816,38.02946683,8947628,,424, ,MEADE,AVE, ,MEADE AVE,,424 MEADE AVE,85423
-78.46535146,38.02921475,8947629,,420, ,MEADE,AVE, ,MEADE AVE,,420 MEADE AVE,85424
-78.46381902,38.02907033,8947630,,429, ,FAIRWAY,AVE, ,FAIRWAY AVE,,429 FAIRWAY AVE,85425
-78.50127926,38.02525473,8947631,,1126, ,FOREST HILLS,AVE, ,FOREST HILLS AVE,B,1126 FOREST HILLS AVE #B,85426
-78.47809327,38.02954123,8947632,,520,E,MAIN,ST, ,E MAIN ST,9,520 E MAIN ST #9,85427
-78.47286565,38.02926971,8947633,,210, ,10TH,ST,NE,10TH ST NE,23,210 10TH ST NE #23,85428
-78.4842882,38.03062853,8947634,,250,W,MAIN,ST, ,W MAIN ST,804,250 W MAIN ST #804,85429
-78.50640817,38.04976085,8947635,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,113,2101 ARLINGTON BLVD #113,85549
-78.50640817,38.04976085,8947636,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,121,2101 ARLINGTON BLVD #121,85550
-78.50640817,38.04976085,8947637,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,122,2101 ARLINGTON BLVD #122,85551
-78.50640817,38.04976085,8947638,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,130,2101 ARLINGTON BLVD #130,85552
-78.50640817,38.04976085,8947639,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,138,2101 ARLINGTON BLVD #138,85553
-78.50640817,38.04976085,8947640,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,146,2101 ARLINGTON BLVD #146,85554
-78.50640817,38.04976085,8947641,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,147,2101 ARLINGTON BLVD #147,85555
-78.50640817,38.04976085,8947642,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,204,2101 ARLINGTON BLVD #204,85556
-78.46694375,38.02109072,8947643,,1412,,CARLTON,AVE,,CARLTON AVE,205,1412 CARLTON AVE #205,85713
-78.46694375,38.02109072,8947644,,1412,,CARLTON,AVE,,CARLTON AVE,303,1412 CARLTON AVE #303,85714
-78.46694375,38.02109072,8947645,,1412,,CARLTON,AVE,,CARLTON AVE,101,1412 CARLTON AVE #101,85715
-78.47937623,38.031365,8947646,,216, ,3RD,ST,NE,3RD ST NE,A,216 3RD ST NE #A,85716
-78.5032117,38.01565012,8947647,,102, ,WELK,PL, ,WELK PL,B,102 WELK PL #B,85717
-78.46854109,38.01911904,8947648,,1405, ,HAMPTON,ST, ,HAMPTON ST,B,1405 HAMPTON ST #B,85718
-78.49093584,38.03188702,8947649,,801,W,MAIN,ST, ,W MAIN ST,4,801 W MAIN ST #4,85719
-78.51102894,38.01967801,8947650,,214, ,CLEVELAND,AVE, ,CLEVELAND AVE,A,214 CLEVELAND AVE #A,85720
-78.50653172,38.01501071,8947651,,508, ,MOSELEY,DR, ,MOSELEY DR,A,508 MOSELEY DR #A,85721
-78.5066337,38.01577233,8947652,,501, ,MOSELEY,DR, ,MOSELEY DR,A,501 MOSELEY DR #A,85722
-78.4778646,38.01846944,8947653,,912, ,ALTAVISTA,AVE, ,ALTAVISTA AVE,,912 ALTAVISTA AVE,85723
-78.47651354,38.01817479,8947654,,1007, ,ALTAVISTA,AVE, ,ALTAVISTA AVE,,1007 ALTAVISTA AVE,85724
-78.48100674,38.0181816,8947655,,803, ,STONEHENGE,AVE, ,STONEHENGE AVE,,803 STONEHENGE AVE,85725
-78.48964228,38.03256805,8947656,,210, ,CREAM,ST, ,CREAM ST,,210 CREAM ST,85726
-78.48849363,38.03235453,8947657,,606, ,BROWN,ST, ,BROWN ST,,606 BROWN ST,85727
-78.47410807,38.01809504,8947658,,1111, ,ELLIOTT,AVE, ,ELLIOTT AVE,,1111 ELLIOTT AVE,85728
-78.47420085,38.06768585,8947659,,104, ,MELISSA,PL, ,MELISSA PL,,104 MELISSA PL,85729
-78.49452249,38.04784573,8947660,,116, ,HOWARD,DR, ,HOWARD DR,,116 HOWARD DR,85730
-78.49047502,38.05219372,8947661,,1339, ,HILLTOP,RD, ,HILLTOP RD,,1339 HILLTOP RD,85731
-78.51209821,38.01910515,8947662,,2519, ,WOODLAND,DR, ,WOODLAND DR,,2519 WOODLAND DR,85732
-78.51232166,38.01943411,8947663,,2513, ,WOODLAND,DR, ,WOODLAND DR,,2513 WOODLAND DR,85733
-78.46315688,38.0483484,8947664,,1227, ,AGNESE,ST, ,AGNESE ST,,1227 AGNESE ST,85734
-78.49854979,38.03559276,8947665,,222, ,14TH,ST,NW,14TH ST NW,2,222 14TH ST NW #2,85735
-78.49854979,38.03559276,8947666,,222, ,14TH,ST,NW,14TH ST NW,3,222 14TH ST NW #3,85736
-78.50126962,38.0421222,8947667,,10, ,UNIVERSITY,CIR, ,UNIVERSITY CIR,12,10 UNIVERSITY CIR #12,85737
-78.49478919,38.04290353,8947668,,814, ,CABELL,AVE, ,CABELL AVE,K,814 CABELL AVE #K,85738
-78.4837655,38.03975212,8947669,,723, ,CYNTHIANNA,AVE, ,CYNTHIANNA AVE,B,723 CYNTHIANNA AVE #B,85739
-78.50857307,38.03097293,8947670,,1705, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,B,1705 JEFFERSON PARK AVE #B,85759
-78.51374941,38.02607273,8947671,,2104, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,A,2104 JEFFERSON PARK AVE #A,85760
-78.46997612,38.03090437,8947672,,402, ,11TH,ST,NE,11TH ST NE,A2,402 11TH ST NE #A2,85761
-78.46997612,38.03090437,8947673,,402, ,11TH,ST,NE,11TH ST NE,B5,402 11TH ST NE #B5,85762
-78.50081315,38.04193581,8947674,,4, ,UNIVERSITY,CIR, ,UNIVERSITY CIR,6,4 UNIVERSITY CIR #6,85763
-78.50761593,38.02947923,8947675,,139, ,VALLEY,RD, ,VALLEY RD,B,139 VALLEY RD #B,85764
-78.48547049,38.03396471,8947676,,401,,4TH,ST,NW,4TH ST NW,105,401 4TH ST NW #105,85765
-78.48547049,38.03396471,8947677,,401,,4TH,ST,NW,4TH ST NW,113,401 4TH ST NW #113,85766
-78.48547049,38.03396471,8947678,,401,,4TH,ST,NW,4TH ST NW,209,401 4TH ST NW #209,85768
-78.46733336,38.04288482,8947679,,624, ,NORTH,AVE, ,NORTH AVE,,624 NORTH AVE,85769
-78.46764909,38.03385625,8947680,,707, ,ST CLAIR,AVE, ,ST CLAIR AVE,,707 ST CLAIR AVE,85770
-78.46731082,38.03375746,8947681,,708, ,ST CLAIR,AVE, ,ST CLAIR AVE,,708 ST CLAIR AVE,85771
-78.48540694,38.03864943,8947682,,909, ,FOREST,ST, ,CONCORD AVE,,909 FOREST ST,85772
-78.49759286,38.01471465,8947683,,105, ,LEIGH,PL, ,LEIGH PL,,105 LEIGH PL,85773
-78.48429311,38.04352994,8947684,,1149, ,ROSE HILL,DR, ,ROSE HILL DR,A,1149 ROSE HILL DR #A,85774
-78.50009292,38.01661692,8947685,,524, ,CLEVELAND,AVE, ,CLEVELAND AVE,A,524 CLEVELAND AVE #A,85775
-78.50910773,38.02805527,8947686,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,129,1800 JEFFERSON PARK AVE #129,85776
-78.51072443,38.02780413,8947687,,101, ,CARROLLTON,TER, ,CARROLLTON TER,8,101 CARROLLTON TER #8,85777
-78.50910773,38.02805527,8947688,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,137,1800 JEFFERSON PARK AVE #137,85778
-78.50897432,38.02893592,8947689,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,29,1800 JEFFERSON PARK AVE #29,85779
-78.50278612,38.03092075,8947690,,428, ,MONROE,LN, ,MONROE LN,404,428 MONROE LN #404,85780
-78.50278612,38.03092075,8947691,,428, ,MONROE,LN, ,MONROE LN,503,428 MONROE LN #503,85781
-78.50278612,38.03092075,8947692,,428, ,MONROE,LN, ,MONROE LN,504,428 MONROE LN #504,85782
-78.49948889,38.03550826,8947693,,210, ,15TH,ST,NW,15TH ST NW,1,210 15TH ST NW #1,85783
-78.47858728,38.03050964,8947694,,408,E,MARKET,ST, ,E MARKET ST,303,408 E MARKET ST #303,85784
-78.47858728,38.03050964,8947695,,408,E,MARKET,ST, ,E MARKET ST,304,408 E MARKET ST #304,85785
-78.4651011,38.03180993,8947696,,1328,E,HIGH,ST, ,E HIGH ST,2-Jan,1328 E HIGH ST #1/2,85786
-78.48137969,38.02816283,8947697,,404, ,GARRETT,ST, ,GARRETT ST,H,404 GARRETT ST #H,85787
-78.48139185,38.02795305,8947698,,406, ,GARRETT,ST, ,GARRETT ST,C,406 GARRETT ST #C,85788
-78.50478549,38.02968932,8947699,,583, ,BRANDON,AVE, ,BRANDON AVE,702,583 BRANDON AVE #702,85789
-78.50022332,38.03858949,8947700,,1534, ,VIRGINIA,AVE, ,VIRGINIA AVE,A,1534 VIRGINIA AVE #A,85790
-78.49434337,38.04232038,8947701,,822, ,CABELL,AVE, ,CABELL AVE,C,822 CABELL AVE #C,85791
-78.49816225,38.03576034,8947702,,224, ,14TH,ST,NW,14TH ST NW,609,224 14TH ST NW #609,85792
-78.48670737,38.06065842,8947703,,2111, ,MICHIE,DR, ,MICHIE DR,65,2111 MICHIE DR #65,85793
-78.48652234,38.06084106,8947704,,2111, ,MICHIE,DR, ,MICHIE DR,55,2111 MICHIE DR #55,85794
-78.48652234,38.06084106,8947705,,2111, ,MICHIE,DR, ,MICHIE DR,54,2111 MICHIE DR #54,85795
-78.49655191,38.05989513,8947706,,2121, ,ANGUS,RD, ,ANGUS RD,4,2121 ANGUS RD #4,85796
-78.48756127,38.05963109,8947707,,2025, ,MICHIE,DR, ,MICHIE DR,F,2025 MICHIE DR #F,85797
-78.487906,38.05959711,8947708,,2023, ,MICHIE,DR, ,MICHIE DR,G,2023 MICHIE DR #G,85798
-78.50078902,38.05853468,8947709,,119, ,MIDDLESEX,DR, ,MIDDLESEX DR,B,119 MIDDLESEX DR #B,85799
-78.48062185,38.02751387,8947710,,416, ,GARRETT,ST, ,GARRETT ST,C,416 GARRETT ST #C,85802
-78.51099491,38.02820723,8947711,,1819, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,301,1819 JEFFERSON PARK AVE #301,81958
-78.48262363,38.02853059,8947712,,126, ,GARRETT,ST, ,GARRETT ST,R,126 GARRETT ST #R,81959
-78.48251035,38.02833446,8947713,,200, ,GARRETT,ST, ,GARRETT ST,401,200 GARRETT ST #401,81960
-78.48678923,38.03828858,8947714,,800, ,ROSE HILL,DR, ,ROSE HILL DR,2,800 ROSE HILL DR #2,81961
-78.50910773,38.02805527,8947715,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,126,1800 JEFFERSON PARK AVE #126,82242
-78.49553857,38.06067342,8947716,,2204, ,NORTH BERKSHIRE,RD, ,NORTH BERKSHIRE RD,4,2204 NORTH BERKSHIRE RD #4,82243
-78.49282554,38.06352288,8947717,,1924, ,SWANSON,DR, ,SWANSON DR,4,1924 SWANSON DR #4,82244
-78.49655191,38.05989513,8947718,,2121, ,ANGUS,RD, ,ANGUS RD,28,2121 ANGUS RD #28,82245
-78.49858368,38.03433282,8947719,,1308, ,WERTLAND,ST, ,WERTLAND ST,101,1308 WERTLAND ST #101,82246
-78.49858368,38.03433282,8947720,,1308, ,WERTLAND,ST, ,WERTLAND ST,102,1308 WERTLAND ST #102,82247
-78.49858368,38.03433282,8947721,,1308, ,WERTLAND,ST, ,WERTLAND ST,103,1308 WERTLAND ST #103,82248
-78.49858368,38.03433282,8947722,,1308, ,WERTLAND,ST, ,WERTLAND ST,104,1308 WERTLAND ST #104,82249
-78.49858368,38.03433282,8947723,,1308, ,WERTLAND,ST, ,WERTLAND ST,303,1308 WERTLAND ST #303,82250
-78.49858368,38.03433282,8947724,,1308, ,WERTLAND,ST, ,WERTLAND ST,304,1308 WERTLAND ST #304,82251
-78.49858368,38.03433282,8947725,,1308, ,WERTLAND,ST, ,WERTLAND ST,401,1308 WERTLAND ST #401,82252
-78.49858368,38.03433282,8947726,,1308, ,WERTLAND,ST, ,WERTLAND ST,402,1308 WERTLAND ST #402,82253
-78.45794793,38.02404091,8947727,,1723,,CHESAPEAKE,ST,,CHESAPEAKE ST,,1723 CHESAPEAKE ST,82254
-78.49141769,38.01831746,8947728,,104,,BAYLOR,PL,,BAYLOR PL,,104 BAYLOR PL,82255
-78.49457833,38.0271193,8947729,,708,,PINE,ST,,PINE ST,,708 PINE ST,82256
-78.50245856,38.04243241,8947730,,38, ,UNIVERSITY,CIR, ,UNIVERSITY CIR,,38 UNIVERSITY CIR,82257
-78.48844041,38.06391861,8947731,,199, ,ZAN,RD, ,HILLSDALE DR,,199 ZAN RD,82258
-78.48793066,38.04198736,8947732,,1609, ,MADISON,AVE, ,MADISON AVE,B,1609 MADISON AVE #B,82259
-78.50775297,38.01996834,8947733,,910, ,BING,LN, ,BING LN,,910 BING LN,82260
-78.50640817,38.04976085,8947734,,2101, ,ARLINGTON,BLVD, ,ARLINGTON BLVD,101,2101 ARLINGTON BLVD #101,82261
-78.50983261,38.02732386,8947735,,116, ,CARROLLTON,TER, ,CARROLLTON TER,B,116 CARROLLTON TER #B,82262
-78.50897432,38.02893592,8947736,,1800, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,11,1800 JEFFERSON PARK AVE #11,82263
-78.47858728,38.03050964,8947737,,408,E,MARKET,ST, ,E MARKET ST,203,408 E MARKET ST #203,82264
-78.48773277,38.03759242,8947738,,700, ,ROSE HILL,DR, ,ROSE HILL DR,B,700 ROSE HILL DR #B,82265
-78.46885915,38.02826397,8947739,,1202,E,JEFFERSON,ST, ,E JEFFERSON ST,,1202 E JEFFERSON ST,82266
-78.47954205,38.03206945,8947740,,251,E,JEFFERSON,ST, ,E JEFFERSON ST,,251 E JEFFERSON ST,82267
-78.47953488,38.03206723,8947741,,253,E,JEFFERSON,ST, ,E JEFFERSON ST,,253 E JEFFERSON ST,82268
-78.48070767,38.01804648,8947742,,807, ,STONEHENGE,AVE, ,STONEHENGE AVE,,807 STONEHENGE AVE,85881
-78.49292293,38.01658508,8947743,,932, ,RAYMOND,RD, ,RAYMOND RD,,932 RAYMOND RD,85882
-78.48074995,38.01772988,8947744,,810, ,STONEHENGE,AVE, ,STONEHENGE AVE,,810 STONEHENGE AVE,85883
-78.47438554,38.03453897,8947745,,601, ,MALCOLM,CRES, ,MALCOLM CRES,,601 MALCOLM CRES,85884
-78.47906091,38.01730102,8947746,,909, ,STONEHENGE,AVE, ,STONEHENGE AVE,,909 STONEHENGE AVE,85885
-78.47800637,38.01747499,8947747,,918, ,DRUID,AVE, ,DRUID AVE,,918 DRUID AVE,85886
-78.47078506,38.02156438,8947748,,313, ,CARLTON,RD, ,CARLTON RD,,313 CARLTON RD,85887
-78.47390106,38.02314322,8947749,,935, ,BELMONT,AVE, ,BELMONT AVE,,935 BELMONT AVE,85888
-78.46256515,38.04792702,8947750,,1219, ,AGNESE,ST, ,AGNESE ST,,1219 AGNESE ST,85889
-78.48058799,38.01585119,8947751,,205, ,PALATINE,AVE, ,PALATINE AVE,,205 PALATINE AVE,85890
-78.507222,38.03957695,8947752,,108, ,EMMET,ST,S,EMMET ST S,,108 EMMET ST S,85891
-78.46101945,38.02601003,8947753,,1418, ,SHORT 18TH,ST, ,SHORT 18TH ST,,1418 SHORT 18TH ST,85892
-78.48165826,38.01438247,8947754,,1659, ,MERIDIAN,ST, ,MERIDIAN ST,,1659 MERIDIAN ST,85893
-78.47229093,38.03135743,8947755,,916,E,HIGH,ST, ,E HIGH ST,2,916 E HIGH ST #2,85894
-78.48726506,38.03051305,8947756,,416,W,MAIN,ST, ,W MAIN ST,E,416 W MAIN ST #E,85895
-78.48179322,38.03052208,8947757,,107, ,1ST,ST,S,W MAIN ST,305,107 1ST ST S #305,85896
-78.51099491,38.02820723,8947758,,1819, ,JEFFERSON PARK,AVE, ,JEFFERSON PARK AVE,101,1819 JEFFERSON PARK AVE #101,85897
